"f=~x1" "f=~x2" "f=~x3" "f=~x4" "x1~1" "x2~1" "x3~1" "x4~1" "f~w1" "f~1" "x1~~x1" "x2~~x2" "x3~~x3" "x4~~x4" "f~~f" "w1~~w1" "w1~1"
0.686891863585111 0.670873878431822 0.781797816483409 0.732050258857113 0 0 0 0 0.589956832206782 -0.0080183764350966 0.528179567740574 0.549928239237845 0.388792174141774 0.464102418507234 0.651950936132539 1 4.33942116632305e-17
0.693703878060137 0.728883666874789 0.625511897780503 0.722316539019633 0 0 0 0 0.758577171219134 0.0311069966084958 0.518774929564327 0.468728600163162 0.608734865735034 0.478258817458699 0.424560675305177 1 4.33942116632305e-17
0.716155366162094 0.717636819283448 0.693354391909442 0.663707499248646 0 0 0 0 0.752776067291387 0.0770592639436998 0.487121491517238 0.484997395608735 0.519259687219888 0.559492355441109 0.433328192513313 1 4.33942116632305e-17
0.712474731494013 0.725432383508119 0.683829093834044 0.682469653709992 0 0 0 0 0.67981608074715 0.0894890380061919 0.492379756982534 0.473747856957729 0.53237777042611 0.534235171764963 0.537850096357584 1 4.33942116632305e-17
0.676057533620191 0.646523195398851 0.727717406447305 0.703165945441697 0 0 0 0 0.729755443005178 0.0798636449378033 0.542946211235384 0.58200775781126 0.470427376353608 0.505557653171085 0.467456993404316 1 4.33942116632305e-17
0.721289641406729 0.708495715302054 0.661983395232371 0.663328255708703 0 0 0 0 0.629057176932611 -0.00805451074294655 0.479741253199352 0.49803382139863 0.561777984436623 0.559995625178449 0.604287068149574 1 4.33942116632305e-17
0.725847477384505 0.679215620263418 0.692043035243172 0.692457779987267 0 0 0 0 0.670137544692586 -0.0248206422806805 0.47314543957455 0.53866614119018 0.521076437371418 0.520502222935106 0.550915671193392 1 4.33942116632305e-17
0.693042315742577 0.653489750289287 0.686340179472069 0.697092161075949 0 0 0 0 0.692802654349971 -0.0428454386991723 0.519692348590165 0.572951146266846 0.528937158042248 0.514062518966463 0.520024482125634 1 4.33942116632305e-17
0.722163392892274 0.646598901658097 0.700401073032657 0.708183329680876 0 0 0 0 0.659937941009947 -0.0246076945728249 0.478480033966318 0.581909860374543 0.509438336894703 0.498476371562107 0.564481914015551 1 4.33942116632305e-17
0.723651684963019 0.730122963419722 0.727265894600024 0.699009257200474 0 0 0 0 0.67210820208344 -0.0260700968012584 0.476328238850183 0.466920458287203 0.471084318551626 0.511386058348041 0.548270564692166 1 4.33942116632305e-17
0.661718193811386 0.652907570023007 0.668130536849931 0.701344475136099 0 0 0 0 0.686842762472805 -0.042982136953557 0.562129031978998 0.573711705006652 0.553601585728624 0.50811592719607 0.528247019638726 1 4.33942116632305e-17
0.765811973338931 0.76888579742481 0.699558015755042 0.704053537348032 0 0 0 0 0.676683064055125 -0.0336034125583346 0.413532021490732 0.408814630518415 0.510618582592869 0.504308616547723 0.542100030820968 1 4.33942116632305e-17
0.627348933529677 0.603110109663427 0.701524208606181 0.679964531425386 0 0 0 0 0.66556458385155 -0.0409879295730676 0.606433315599177 0.636258195621768 0.507863784739472 0.537648236003455 0.557023784722513 1 4.33942116632305e-17
0.741742317113058 0.713910252662493 0.650288104442503 0.673093381509275 0 0 0 0 0.735212580395901 -0.0266291745479196 0.449818335003752 0.490332151143375 0.577125381220577 0.54694529976841 0.4594624616276 1 4.33942116632305e-17
0.621960512207659 0.660677033131176 0.733300749298143 0.718021750854288 0 0 0 0 0.683717527846034 -0.0448263901263123 0.613165121254387 0.563505857892987 0.462270011078783 0.484444765300142 0.532530342116108 1 4.33942116632305e-17
0.739294681028355 0.740291607544849 0.714942977326073 0.6440045153966 0 0 0 0 0.671962190250158 -0.0210960841748525 0.453443374603183 0.451968335798663 0.48885653917213 0.58525818414879 0.54846681487421 1 4.33942116632305e-17
0.707849462102148 0.63849202286439 0.696076082442372 0.626596593520094 0 0 0 0 0.670010193890687 -0.0263121933826044 0.4989491390017 0.59232793673854 0.51547808745168 0.607376708989014 0.551086340082565 1 4.33942116632305e-17
0.708005261271659 0.676824119329662 0.708719301106128 0.716808274541791 0 0 0 0 0.742763951895148 -0.0616317893440811 0.49872855001165 0.541909111493628 0.497716952239642 0.486185897548421 0.448301711765102 1 4.33942116632305e-17
0.685775206503668 0.660961624230524 0.737527709447396 0.731783254925906 0 0 0 0 0.638417973309412 -0.0251911088119013 0.529712366144852 0.563129731294548 0.456052877797278 0.464493267810047 0.592422491355503 1 4.33942116632305e-17
0.672064378878514 0.656590100512151 0.732549790720749 0.700120517063899 0 0 0 0 0.695589924334966 -0.0177543327215878 0.548329470642637 0.568889439909444 0.463370804114987 0.509831261586179 0.516154657163676 1 4.33942116632305e-17
0.634835193257119 0.663506997690262 0.748326913037739 0.68886133699796 0 0 0 0 0.645468377116607 0.0386584092401579 0.596984277402197 0.559758464016055 0.440006831223408 0.525470058389383 0.583370574142453 1 4.33942116632305e-17
0.666803050647661 0.736008577717991 0.745593964870863 0.66813617226043 0 0 0 0 0.662116071449022 -0.0223882852575116 0.555373691646973 0.45829137352554 0.444089639548146 0.55359405531718 0.561602307928914 1 4.33942116632305e-17
0.700244892195916 0.736819389463403 0.600907252816968 0.678485927721274 0 0 0 0 0.736401518518538 -0.0190957149939327 0.509657090953529 0.457097187310779 0.638910473511964 0.539656845884201 0.457712803523591 1 4.33942116632305e-17
0.683563772959206 0.704104266421638 0.654093204175207 0.661770569316286 0 0 0 0 0.733366248136799 -0.00885428407676176 0.532740568297775 0.504237182006847 0.572162080251811 0.562059713586799 0.462173946093755 1 4.33942116632305e-17
0.705774847711518 0.688320862832829 0.675519906382077 0.737658190846778 0 0 0 0 0.711548480661445 -0.0117069847152119 0.501881864337783 0.52621438978907 0.54367285608155 0.455860393476659 0.493698759668389 1 4.33942116632305e-17
0.701478160373486 0.651400307706118 0.68543516554306 0.660408285339469 0 0 0 0 0.720274252972793 -0.00719542036362941 0.507928390519029 0.575677639120375 0.530178633836957 0.563860896654982 0.481205000504486 1 4.33942116632305e-17
0.659772993953122 0.720341661715156 0.716784963978437 0.690480052843022 0 0 0 0 0.713467266625878 0.0247685385075287 0.564699596450134 0.481107890397448 0.486219315414431 0.523237296625897 0.490964459453399 1 4.33942116632305e-17
0.71068184694128 0.642551805441597 0.708631908288857 0.68478955574283 0 0 0 0 0.666038869450136 -0.0142343872964212 0.494931312428132 0.587127177323744 0.497840818554893 0.531063264345537 0.556392224381585 1 4.33942116632305e-17
0.711503600470885 0.682051651067372 0.674164739648052 0.665668186914937 0 0 0 0 0.683936362358673 -0.0131906285697276 0.493762626516968 0.534805545276272 0.545501903815274 0.55688586492938 0.532231052243585 1 4.33942116632305e-17
0.682204440857335 0.683291510467759 0.716241944303246 0.687203692125236 0 0 0 0 0.66369017370958 -0.0379589793337495 0.534597100874531 0.533112711722689 0.486997477220707 0.527751085529443 0.559515353321347 1 4.33942116632305e-17
0.677478738827595 0.668980890264238 0.727710954281748 0.680819406278412 0 0 0 0 0.695895963948904 -0.0830949846198415 0.541022558436571 0.552464568461267 0.470436767018348 0.536484936034711 0.515728807359626 1 4.33942116632305e-17
0.664055950575043 0.718242982579764 0.632894063686555 0.71179940662956 0 0 0 0 0.681366886595409 0.0753841549898502 0.559029694505876 0.484127017974925 0.599445104150319 0.493341604721806 0.53573916585128 1 4.33942116632305e-17
0.728373735504772 0.705983470850363 0.760477350503595 0.696877870311334 0 0 0 0 0.653520844898842 0.0731357108403393 0.469471701426825 0.501587338886074 0.421674199371033 0.514361233870339 0.572910505282704 1 4.33942116632305e-17
0.723717216577771 0.682471142408965 0.639738797002472 0.678094508300577 0 0 0 0 0.715632205212728 0.0218521010318809 0.476233390428923 0.534233139779002 0.590734271609829 0.540187837812599 0.487870546862368 1 4.33942116632305e-17
0.74445130741817 0.690567730126993 0.639933462601551 0.676962234208865 0 0 0 0 0.683201077799913 0.0755416736796315 0.445792250883378 0.523116210107253 0.59048516344279 0.541722133454942 0.533236287293037 1 4.33942116632305e-17
0.722073923548457 0.741624170289825 0.723118499098757 0.692274950402187 0 0 0 0 0.749021132972495 0.0157191113770656 0.478609248931338 0.449993590041928 0.477099636261162 0.520755393045649 0.4389673423606 1 4.33942116632305e-17
0.699978120044746 0.664486907305025 0.729144085221206 0.761159035670631 0 0 0 0 0.66448260571186 -0.0251034204515849 0.510030631458623 0.558457150020203 0.468348902986931 0.420636922416955 0.558462866706377 1 4.33942116632305e-17
0.709502781383437 0.738127135935739 0.701965484941069 0.617810978701874 0 0 0 0 0.718295233642955 -0.0275865873893299 0.496605803209166 0.455168331195303 0.50724445795145 0.618309594595432 0.484051957325812 1 4.33942116632305e-17
0.661455798482877 0.716546931941574 0.680649013804853 0.785310154547392 0 0 0 0 0.72115702562239 -0.0155601729585664 0.562476226653379 0.486560494325117 0.536716920006481 0.383287961164752 0.479932544395467 1 4.33942116632305e-17
0.729681949596243 0.704660748641969 0.691633994249415 0.76401203289371 0 0 0 0 0.682638444835742 0.0140682632338785 0.467564252433427 0.50345322932334 0.5216424179986 0.41628561359362 0.53400475363224 1 4.33942116632305e-17
0.717351294075377 0.707213032093843 0.769130020949074 0.702326945951595 0 0 0 0 0.622631863071649 -0.120037720174719 0.485407120888382 0.499849727236633 0.408439010874877 0.506736860990305 0.612329563087928 1 4.33942116632305e-17
0.694924590541945 0.745318997281508 0.707845046176644 0.738282348317221 0 0 0 0 0.671922269794861 -0.0193927474804996 0.517079813460111 0.444499592291288 0.498955390603185 0.45493917416321 0.548520463353722 1 4.33942116632305e-17
0.734413501374605 0.700252546408243 0.739391770294736 0.719431506206162 0 0 0 0 0.623223372852985 -0.118449734190838 0.460636808998693 0.509646371248771 0.453299810020416 0.482418307877934 0.611592627529749 1 4.33942116632305e-17
0.683679260569853 0.730307553408972 0.71957268212234 0.72931266543055 0 0 0 0 0.745635217099558 0.0089347131573856 0.532582668666659 0.466650877433802 0.482215155143262 0.468103036042587 0.444028123020894 1 4.33942116632305e-17
0.688581460008335 0.639652571072372 0.67663214840173 0.647489498104466 0 0 0 0 0.6810854357871 -0.0823623198501885 0.52585557293279 0.590844588320505 0.542168935749259 0.580757349844427 0.536122629158696 1 4.33942116632305e-17
0.697277340126796 0.672799247539707 0.78238899795994 0.714840478994488 0 0 0 0 0.720553253125848 -0.0165037216814115 0.5138043109457 0.547341172510004 0.38786745587124 0.48900308959093 0.480803009409757 1 4.33942116632305e-17
0.685536698948432 0.694089620406816 0.736526890580295 0.758497331971374 0 0 0 0 0.680152969801748 0.0112357349992493 0.530039434394887 0.518239598843522 0.457528139452123 0.424681797392307 0.537391937669862 1 4.33942116632305e-17
0.737298762408492 0.685927549437602 0.707875126012319 0.633764571497829 0 0 0 0 0.644341460037343 -0.12010649251581 0.456390534950906 0.529503396922526 0.498912805973044 0.598342467914173 0.584824082876945 1 4.33942116632305e-17
0.669276329306538 0.744838879590388 0.669239819370073 0.703567631717522 0 0 0 0 0.694769594623665 -0.0133341748009974 0.552069195029967 0.445215043450535 0.552118064169512 0.504992587599397 0.517295210386468 1 4.33942116632305e-17
0.681239306448383 0.6573377469589 0.703389562611955 0.70102743628102 0 0 0 0 0.625394708938672 -0.083727139070979 0.535913007349726 0.567907086422996 0.505243123208562 0.508560533581261 0.608881458031514 1 4.33942116632305e-17
0.674261592752288 0.710732089395573 0.714801293877963 0.692056083430652 0 0 0 0 0.741680591310129 0.010759960193096 0.545371304539147 0.494859897103403 0.48905911027039 0.521058377386627 0.449909900473857 1 4.33942116632305e-17
0.753635282911911 0.68812800551274 0.772309580313047 0.631658465490705 0 0 0 0 0.715596671444914 -0.0528487447666205 0.432033860350285 0.526479848029059 0.403537912156685 0.601007582973928 0.48792140381696 1 4.33942116632305e-17
0.659877343144805 0.729942973851675 0.626201628297116 0.775884813469303 0 0 0 0 0.672704358443047 -0.0818388432119068 0.564561892004153 0.467183254924574 0.60787152071804 0.398002756227705 0.547468846131728 1 4.33942116632305e-17
0.752728177579746 0.658200757502916 0.752572155447253 0.65902606040577 0 0 0 0 0.630031518614269 -0.082712324130338 0.433400290677474 0.566771762822588 0.433635150845475 0.565684651706051 0.603060285552598 1 4.33942116632305e-17
0.703463942316483 0.719618102520213 0.722053149317697 0.671444822046942 0 0 0 0 0.754332248439637 0.036087821896498 0.505138481860552 0.482149786525209 0.478639249560395 0.54916185094635 0.430982858964002 1 4.33942116632305e-17
0.728775310183172 0.671499848853556 0.693436981026278 0.694752664231141 0 0 0 0 0.683299650798641 -0.0626450833448112 0.468886547267421 0.549087952989652 0.519145153345162 0.517318735543732 0.533101587218456 1 4.33942116632305e-17
0.765526295978335 0.717445689610898 0.65788201953643 0.711605542095351 0 0 0 0 0.665558515899138 -0.0583653339569528 0.413969490165691 0.485271682458743 0.567191248370669 0.493617552459182 0.557031861914137 1 4.33942116632305e-17
0.621918505144393 0.669115652738367 0.765870607431645 0.66817160421906 0 0 0 0 0.732160823447386 0.022697605033746 0.613217372958964 0.552284243260509 0.413442212672282 0.553546707315328 0.463940528608845 1 4.33942116632305e-17
0.658737786122293 0.67928945383763 0.704234316853908 0.723586542455354 0 0 0 0 0.674531073642233 0.0083818772697704 0.5660645291347 0.538565837904974 0.504054026965309 0.476422515577506 0.545007830691057 1 4.33942116632305e-17
0.739181346518569 0.718687524345133 0.685081003947664 0.666171092453685 0 0 0 0 0.759128423463324 -0.0537878982851356 0.453610936958994 0.483488242350663 0.53066401803006 0.556216075579063 0.423724036690089 1 4.33942116632305e-17
0.731416394124011 0.669507601265257 0.715221580097916 0.649296736667501 0 0 0 0 0.669377566829542 -0.00159614324536487 0.46503005840663 0.551759571848041 0.488458091362241 0.578413747752933 0.551933673025361 1 4.33942116632305e-17
0.690574205599981 0.731012102240113 0.740711615269878 0.688715708286622 0 0 0 0 0.741034673732295 0.0373268878555686 0.523107266559955 0.46562130637849 0.451346303004289 0.525670673159257 0.450867612326472 1 4.33942116632305e-17
0.735194055427426 0.680234520899318 0.759163449865609 0.756362141363919 0 0 0 0 0.705126500281639 0.0359445939917986 0.459489700864175 0.537280996576875 0.423670856388147 0.427916311111387 0.502796618600568 1 4.33942116632305e-17
0.678480381107323 0.630423775872248 0.700753038958459 0.679982878504885 0 0 0 0 0.729779472168764 0.0225494922285158 0.539664372452462 0.602565862814977 0.508945178390484 0.537623284940211 0.46742192200108 1 4.33942116632305e-17
0.642388759932736 0.672696676318339 0.753454883822609 0.586561726077622 0 0 0 0 0.70289431657446 -0.0867104875920801 0.587336681112082 0.54747918167026 0.432305738043859 0.65594534150084 0.505939579727323 1 4.33942116632305e-17
0.734364151457205 0.674378817035569 0.692110423634597 0.696104169201675 0 0 0 0 0.74968470021574 0.0221102530305294 0.460709293054539 0.545213211133706 0.520983161496339 0.515438985620046 0.437972850262437 1 4.33942116632305e-17
0.732017305729074 0.626754583363379 0.694760995314513 0.682688798956902 0 0 0 0 0.673883089657322 -0.0620371507812214 0.464150664113147 0.607178692232997 0.517307159389587 0.533936003778783 0.545881581473901 1 4.33942116632305e-17
0.636439254002912 0.757486271724405 0.697697132431665 0.711611848292259 0 0 0 0 0.724237855072026 0.0771488890032358 0.594945075964217 0.426214548149061 0.513218711396631 0.493608577370075 0.475479529280672 1 4.33942116632305e-17
0.70209126757307 0.704612809778223 0.721176964190421 0.72516929709323 0 0 0 0 0.660980196962482 0.0125225462525175 0.50706785199764 0.503520788296438 0.479903786321089 0.474129490553311 0.563105179223439 1 4.33942116632305e-17
0.690721329459398 0.740302220693633 0.7279397193947 0.720051948513957 0 0 0 0 0.66663204187102 -0.0725052127438143 0.522904045029842 0.451952622036076 0.470103764927566 0.481525191441254 0.555601720750874 1 4.33942116632305e-17
0.654189349290805 0.763807221152467 0.657598135399338 0.686290274238457 0 0 0 0 0.789135837400644 0.0225017923101501 0.572036295274473 0.416598528915347 0.567564692319314 0.529005659485704 0.377264630129984 1 4.33942116632305e-17
0.754972784910231 0.650896021786524 0.723895763685958 0.723934910765265 0 0 0 0 0.665921977341344 0.047015757605174 0.43001609404489 0.576334368822477 0.475974923317524 0.475918244975287 0.556547920093794 1 4.33942116632305e-17
0.63320250243691 0.675473931430862 0.709826891534304 0.724703819231304 0 0 0 0 0.664653571887606 0.048099592852012 0.599054590907635 0.543734967957335 0.496145784054748 0.474804374391562 0.558235629377047 1 4.33942116632305e-17
0.749801502308699 0.718479308292007 0.694785123618416 0.702445178548194 0 0 0 0 0.804864788453688 0.00502580024704539 0.437797707135618 0.48378748355624 0.517273631998542 0.506570771134395 0.3521926723074 1 4.33942116632305e-17
0.622370303596498 0.682945134439421 0.713467704976819 0.691875433940708 0 0 0 0 0.695817134034072 0.00607391946031429 0.612655205201203 0.533585943345522 0.490963833955111 0.521308383909357 0.51583851598461 1 4.33942116632305e-17
0.597970264057606 0.688606915590196 0.704509135009469 0.679803681011617 0 0 0 0 0.633768510259549 0.0131422685460684 0.642431563302877 0.525820515801356 0.50366687868821 0.537866955283056 0.598337475403392 1 4.33942116632305e-17
0.632737099715949 0.659456314059944 0.695976552656742 0.695531340143863 0 0 0 0 0.640265236766953 0.0136180243832398 0.599643762643049 0.565117369846472 0.515616638152037 0.516236154877683 0.590060426587757 1 4.33942116632305e-17
0.739308243743286 0.714980599395352 0.711273676622679 0.752408416612118 0 0 0 0 0.689547806628828 -0.00478525322573341 0.453423320733218 0.488802742488263 0.494089756943656 0.433881574611246 0.524523822373372 1 4.33942116632305e-17
0.724761864553091 0.714890292564906 0.66130170719541 0.606146216179679 0 0 0 0 0.811326813796649 0.00495764361880198 0.474720239689527 0.488931869596463 0.562680052060437 0.632586764611058 0.341748801214578 1 4.33942116632305e-17
0.690817780656909 0.672151119467936 0.754512087317628 0.748737933960076 0 0 0 0 0.684181143204019 0.0117865737796653 0.522770793928262 0.548212872598 0.430711510091596 0.439391506249197 0.531896163284042 1 4.33942116632305e-17
0.675929743247885 0.688362937967486 0.735162614335789 0.742882896223171 0 0 0 0 0.639690495345636 0.0136804782766838 0.543118982192849 0.526156465632772 0.459535930482968 0.448125002499073 0.590796070164455 1 4.33942116632305e-17
0.723698703840627 0.66677264703088 0.634323952419946 0.705010925189839 0 0 0 0 0.707595443312307 -0.0197287825898898 0.476260186059396 0.555414237171434 0.597633123386338 0.502959595362968 0.499308688603659 1 4.33942116632305e-17
