"f~1" "alpha[2,1,1]" "f~w1" "f=~x1" "f=~x2" "f=~x3" "f=~x4" "nu[1,1,1]" "nu[2,1,1]" "nu[3,1,1]" "nu[4,1,1]" "f~~f" "psi[2,2,1]" "x1~~x1" "x2~~x2" "x3~~x3" "x4~~x4"
0.0934356291384337 4.33218276067275e-17 0.607861597090941 0.73928452467504 0.721989812572656 0.699206309901165 0.736629490901146 0 0 0 0 0.487765817853459 0.996666666666669 0.661845181612316 0.456538013017184 0.506825621667662 0.505387408693476
0.0778704865245001 4.33218276067275e-17 0.695624960773932 0.781641725007746 0.599985373456498 0.697932530339851 0.64898686895944 0 0 0 0 0.443123121269404 0.996666666666669 0.49380351114484 0.580804374511691 0.508307882078085 0.565893457590881
0.0312629432039064 4.33218276067275e-17 0.687113917625899 0.517144927106214 0.635880927846398 0.650407409342662 0.757990982020307 0 0 0 0 0.567109605701211 0.996666666666669 0.619099365380142 0.575586698290389 0.51536396243816 0.391494833597733
0.0320777411792098 4.33218276067275e-17 0.787941091040148 0.813155963435116 0.766483429177955 0.730090944773136 0.606904309073128 0 0 0 0 0.384355544559474 0.996666666666669 0.399001524994758 0.534773541562707 0.50278441354459 0.623082917606659
0.0346436437550641 4.33218276067275e-17 0.795259210890881 0.73968849088682 0.702389433484758 0.682730380017258 0.748923809449016 0 0 0 0 0.490753377210324 0.996666666666669 0.452871198385384 0.551084127134984 0.490150930143031 0.518858651198978
0.0571564199394891 4.33218276067275e-17 0.765184911618249 0.684874929177237 0.687449312833904 0.730031496564459 0.718471576646258 0 0 0 0 0.452425521462338 0.996666666666669 0.556806537796747 0.604296560038877 0.524788943008597 0.530913612914213
0.043419921458609 4.33218276067275e-17 0.81649209118294 0.682207954096309 0.722994858792646 0.6850964794912 0.675370940595514 0 0 0 0 0.549117545582037 0.996666666666669 0.475235733257952 0.456649173996857 0.492793727603609 0.509023655040423
0.096280288354214 4.33218276067275e-17 0.644160119642573 0.709529496973578 0.687532459047221 0.681850137342697 0.683169980052919 0 0 0 0 0.506061446716935 0.996666666666669 0.488401799191161 0.511882282907693 0.569893507410267 0.485476925976021
0.0540678559390492 4.33218276067275e-17 0.738568906612324 0.674280621221115 0.723565123452867 0.743750665261799 0.7274436214064 0 0 0 0 0.481312830672764 0.996666666666669 0.50744026322782 0.528459513259488 0.47698394679935 0.544898726778845
0.0689127331101821 4.33218276067275e-17 0.623980883154692 0.742022410786997 0.642779218882732 0.805388882788957 0.721517612862697 0 0 0 0 0.519369669428927 0.996666666666669 0.59768841720997 0.612577571121153 0.411508726542629 0.524671770030706
-0.0075584394052337 4.33218276067275e-17 0.557045875467629 0.708931488086522 0.679795959331018 0.824172515948152 0.750919900177491 0 0 0 0 0.579303700537976 0.996666666666669 0.562617693156617 0.564652707339473 0.43208069610057 0.488336585244764
0.0339657493516566 4.33218276067275e-17 0.829674840648742 0.696067569307866 0.717073396675975 0.61562157182533 0.734025082365089 0 0 0 0 0.506181190111757 0.996666666666669 0.522316247079139 0.453661827089046 0.589636943539318 0.493889357996141
0.0703790794229357 4.33218276067275e-17 0.68866745869451 0.71147462486224 0.730703371333357 0.713470676540078 0.653846484630621 0 0 0 0 0.361455132776551 0.996666666666669 0.48077471667603 0.502819606001763 0.54982732906251 0.542990577884768
0.0843836720493131 4.33218276067275e-17 0.642103515046824 0.720781846018622 0.730910833213934 0.662191293079418 0.683730156009571 0 0 0 0 0.478231757223005 0.996666666666669 0.503928518103301 0.480930343109658 0.499219679353382 0.536210428946346
0.0720236243405992 4.33218276067275e-17 0.659216730260278 0.703655551022943 0.670689922413887 0.744726433421392 0.684900710143652 0 0 0 0 0.380183575496548 0.996666666666669 0.588179291238682 0.626331297457551 0.492675084090761 0.479634333044351
-0.00819827889146848 4.33218276067275e-17 0.641355285065465 0.786750070967309 0.687246664812029 0.643811963049589 0.63261441204882 0 0 0 0 0.626051912423887 0.996666666666669 0.570770155140912 0.468607960725278 0.531359694041761 0.509337676719251
-0.0226213005477876 4.33218276067275e-17 0.611777552458512 0.748578793545636 0.646259987618731 0.69663857838621 0.690108460545346 0 0 0 0 0.4576086604352 0.996666666666669 0.503244404281174 0.48766196454995 0.528019878598161 0.516976371481108
-0.0430838724407484 4.33218276067275e-17 0.697822090567533 0.67497164273161 0.618258831975888 0.697647546879011 0.697158048096051 0 0 0 0 0.525828431911422 0.996666666666669 0.492944326463517 0.512838581534901 0.546509068115711 0.514159698794493
-0.0224646266303438 4.33218276067275e-17 0.603471004152118 0.732380164944948 0.627319188833084 0.703957582219442 0.704120020993292 0 0 0 0 0.470442539775279 0.996666666666669 0.492114348717905 0.547725468623392 0.514625142702739 0.492772614962211
-0.0218967358717121 4.33218276067275e-17 0.565458796533911 0.746453834796051 0.780581866381011 0.74463391740785 0.735845548837635 0 0 0 0 0.386783912587652 0.996666666666669 0.506819225454695 0.533688449358512 0.493853154867496 0.566704111687898
-0.044343532606703 4.33218276067275e-17 0.709781448238931 0.651215411671864 0.629733421076279 0.637471190014075 0.696937260138508 0 0 0 0 0.562239850397453 0.996666666666669 0.544426434852332 0.533708092514191 0.503959697029849 0.501750039538993
-0.0311001869235249 4.33218276067275e-17 0.627321187239529 0.821940108763768 0.814389337696599 0.739596035557555 0.715802818722289 0 0 0 0 0.464342743168314 0.996666666666669 0.476370859576154 0.458634700177832 0.570739973010527 0.521280917860133
-0.0464658552064097 4.33218276067275e-17 0.755776163938201 0.609682584056317 0.571013547073044 0.663877353604066 0.67072349925118 0 0 0 0 0.715862555931663 0.996666666666669 0.572759501789886 0.570338903515097 0.454817983149501 0.523133764068847
-0.0269580201256422 4.33218276067275e-17 0.745535369186645 0.741650894470412 0.728143184326056 0.657773927921949 0.654541326045699 0 0 0 0 0.470880398938157 0.996666666666669 0.449707458097778 0.510078138337934 0.590489073820839 0.517210577558518
-0.04501618790262 4.33218276067275e-17 0.687759654091301 0.633388075192106 0.691142359328813 0.751991105402239 0.774336819986423 0 0 0 0 0.537049423370083 0.996666666666669 0.635904038421032 0.616673147386782 0.486134978078069 0.563415626177689
-0.0195927038628265 4.33218276067275e-17 0.625118562016571 0.734551811736752 0.718420983381883 0.710289533094934 0.602276389341433 0 0 0 0 0.473080889732491 0.996666666666669 0.4476439980833 0.425657583433325 0.482513478674218 0.511871968411104
-0.025234199276476 4.33218276067275e-17 0.643633913918514 0.738676770169947 0.605859246836874 0.660121233514938 0.604715825560476 0 0 0 0 0.506856007440535 0.996666666666669 0.543354599799666 0.533328443627824 0.463600814955446 0.56569813077614
-0.0586560504128151 4.33218276067275e-17 0.708082549206655 0.686220775612909 0.667714363566621 0.737152160840924 0.706872139704845 0 0 0 0 0.406056509279414 0.996666666666669 0.468510129548956 0.527419565761756 0.538453492401965 0.472800652565482
-0.0217400576648905 4.33218276067275e-17 0.551878590249348 0.739368757880147 0.720905184323702 0.726251939379472 0.745878258794012 0 0 0 0 0.441223214110885 0.996666666666669 0.615741950940958 0.669903527907052 0.442214651345182 0.48255896183393
-0.0183399974813317 4.33218276067275e-17 0.719736011817509 0.683952208087898 0.724185797039004 0.722108761560069 0.683082185193711 0 0 0 0 0.550769249499547 0.996666666666669 0.56789931594118 0.692052779443022 0.450256092578406 0.485318414620078
0.0372825030884234 4.33218276067275e-17 0.62353535959061 0.652623614090746 0.707840644612431 0.741610961390328 0.658624369526909 0 0 0 0 0.542583628574362 0.996666666666669 0.630908635738832 0.637060454434621 0.432144480539648 0.480352378974922
-0.0205037319349049 4.33218276067275e-17 0.607395047159747 0.645920815714096 0.692348841092323 0.759762641286887 0.693738875905229 0 0 0 0 0.471034861714991 0.996666666666669 0.521133159504063 0.405532691561604 0.461128264681649 0.596833941355925
-0.0204519625094613 4.33218276067275e-17 0.790021248689512 0.721406167904895 0.785500344984947 0.593191511186338 0.652950955531117 0 0 0 0 0.525038546124492 0.996666666666669 0.540926021698377 0.519492422876804 0.62260839272705 0.499801005176516
-0.00886895630823226 4.33218276067275e-17 0.735808864330746 0.642536421405644 0.683472679970165 0.642563933694538 0.66367968105051 0 0 0 0 0.46370693091327 0.996666666666669 0.470709749374876 0.475119914594276 0.552169595155435 0.56530731213209
-0.0108585429613581 4.33218276067275e-17 0.661083064267482 0.737231108158202 0.696202696980087 0.677783719329955 0.724371366049252 0 0 0 0 0.424732057404696 0.996666666666669 0.547616409488843 0.538334553784385 0.547322891952827 0.439586222150709
-0.00709225743146903 4.33218276067275e-17 0.71113367386934 0.665671883678665 0.649766072808554 0.722920180150134 0.650402181830914 0 0 0 0 0.467505551027086 0.996666666666669 0.457398364286158 0.572792739174574 0.58975299436321 0.546903786434398
0.0245665047178876 4.33218276067275e-17 0.708829975125502 0.66248110361366 0.804992495403176 0.723378666337819 0.676497849968871 0 0 0 0 0.482987657391308 0.996666666666669 0.569344851622411 0.600826495516184 0.495205919580255 0.502260773125344
-0.0149437944801699 4.33218276067275e-17 0.700400933331895 0.743625327374366 0.604657655228707 0.666247973240819 0.713275501756051 0 0 0 0 0.613232647654337 0.996666666666669 0.541879638540432 0.519918173827667 0.440069121292506 0.576164665368812
-0.0138791696293187 4.33218276067275e-17 0.72083973724442 0.665671804203714 0.711651722740782 0.713621314769751 0.632077847599827 0 0 0 0 0.589245390529573 0.996666666666669 0.432199573801322 0.582232417769817 0.611223197935644 0.502101744664737
-0.0361295277224488 4.33218276067275e-17 0.632758778801396 0.620549310296587 0.731451895829322 0.781696154450195 0.694167172966418 0 0 0 0 0.506882765225712 0.996666666666669 0.442333782817901 0.610911820176091 0.580073681460651 0.538500748394187
-0.0815309165569639 4.33218276067275e-17 0.683938204191843 0.660220989447093 0.710213674610396 0.754217514398362 0.690987154017518 0 0 0 0 0.496496757305042 0.996666666666669 0.513810159465821 0.622665876737438 0.505331834611527 0.552628942290741
0.0715716941569009 4.33218276067275e-17 0.647988477421495 0.658142755505653 0.759846092205755 0.64587610998006 0.741673328063015 0 0 0 0 0.482920731658398 0.996666666666669 0.549118078558708 0.541835936730461 0.624289190200317 0.535621278015311
0.0690669357762856 4.33218276067275e-17 0.618194560506174 0.758452793817536 0.6903549235864 0.77063852504008 0.684033754776606 0 0 0 0 0.510937982940456 0.996666666666669 0.509047109541711 0.479625596667784 0.433017943763334 0.495575638157866
0.0236984333619405 4.33218276067275e-17 0.777394291126751 0.74284174227415 0.694019851205452 0.629274681415493 0.710615389164477 0 0 0 0 0.573795944678352 0.996666666666669 0.501735272552372 0.552466597940249 0.571567209431705 0.593244286686007
0.0724525956886411 4.33218276067275e-17 0.656358210743835 0.782485026892457 0.706613042723338 0.64361408628411 0.674083938072168 0 0 0 0 0.490517367469055 0.996666666666669 0.492506529800976 0.54770778828432 0.597297133451321 0.537125357216612
0.0156230320090743 4.33218276067275e-17 0.745686766300794 0.706725554621518 0.748728269443852 0.767963660184114 0.673972595328064 0 0 0 0 0.433617572989994 0.996666666666669 0.45847890121505 0.458655956926085 0.538110518319718 0.493583936898933
-0.0247724546052633 4.33218276067275e-17 0.656817614599925 0.683502686798357 0.648890320380689 0.777810674119276 0.779732796918566 0 0 0 0 0.543834285427466 0.996666666666669 0.486303932933966 0.532549021005052 0.532955060885645 0.441416111199414
-0.0281080927190253 4.33218276067275e-17 0.733096955734892 0.75687676025534 0.73544426794534 0.746599042221471 0.593429630072456 0 0 0 0 0.502526278401551 0.996666666666669 0.565137240553636 0.451865547108236 0.573800140318935 0.570470506801147
-0.0148124177903294 4.33218276067275e-17 0.687648349562808 0.629142357638707 0.731427567957784 0.634851991510257 0.854727949993267 0 0 0 0 0.434913878349312 0.996666666666669 0.508862405468832 0.506979282787717 0.466921444079251 0.45404465110635
0.0146851836551922 4.33218276067275e-17 0.713764054332007 0.767320459068952 0.697257093939562 0.700588771741613 0.734597756356821 0 0 0 0 0.58186591272377 0.996666666666669 0.517044174773262 0.492929548011772 0.535237560607871 0.384848856349314
-0.110135574382103 4.33218276067275e-17 0.572224248776043 0.752844887992831 0.728911044682855 0.800537672565467 0.726820023002024 0 0 0 0 0.515471896783861 0.996666666666669 0.534630070858079 0.530992040540292 0.442477546980745 0.54269722471131
-0.0171782278699533 4.33218276067275e-17 0.596187801150175 0.730774976935343 0.817658215716501 0.709287391113197 0.797239222156648 0 0 0 0 0.430398618008037 0.996666666666669 0.571807121008059 0.534971436576292 0.500990861504224 0.530500354582393
-0.11221945460914 4.33218276067275e-17 0.591429290047861 0.7817753373137 0.691050807791773 0.765126273658781 0.704774071440489 0 0 0 0 0.54894693929115 0.996666666666669 0.521964859398684 0.496340256404216 0.485403097244325 0.462961323634827
0.00858755584533139 4.33218276067275e-17 0.717861075315317 0.67208194546773 0.786800987656549 0.75293747245538 0.754017464019154 0 0 0 0 0.410193144177683 0.996666666666669 0.514667418459422 0.541639457740873 0.527970119246644 0.500353285797525
-0.0926622505705102 4.33218276067275e-17 0.76753979209639 0.677368941819563 0.618933368658879 0.631037290938068 0.639861570179971 0 0 0 0 0.678598172347481 0.996666666666669 0.508869463359684 0.553188008599607 0.47156267527466 0.567154408177821
-0.015183021965654 4.33218276067275e-17 0.663999031169092 0.70489415825415 0.692627029905878 0.835126650666727 0.718907845093719 0 0 0 0 0.406930119353764 0.996666666666669 0.525090864868378 0.580077467380752 0.441918882222545 0.494583671881366
0.0113420010184002 4.33218276067275e-17 0.6877329403534 0.705431133619627 0.723661264675834 0.74342696620924 0.787684485967404 0 0 0 0 0.547605164418413 0.996666666666669 0.561249555456353 0.563339427821052 0.466140904902738 0.457994344711507
-0.118893554817145 4.33218276067275e-17 0.63890007325871 0.74184329626533 0.697492339162587 0.706571623277398 0.621963822544653 0 0 0 0 0.573071623439807 0.996666666666669 0.462034039099852 0.547508848336334 0.497077071362159 0.576267544845434
-0.0124830172165502 4.33218276067275e-17 0.651507264577927 0.659712527600907 0.771848399812862 0.653567698242531 0.73340805934087 0 0 0 0 0.453362201028209 0.996666666666669 0.536404047603888 0.478089461087316 0.526562066260421 0.548737521538413
-0.0806153833840256 4.33218276067275e-17 0.603157743497077 0.682033736099847 0.667305899674663 0.699542591086601 0.674628601281035 0 0 0 0 0.564463796962423 0.996666666666669 0.537163649882372 0.585261657634863 0.499731694267433 0.470979627791297
0.0114310067107529 4.33218276067275e-17 0.789252129920284 0.682397336776687 0.676163089274568 0.677504034635021 0.682605274353587 0 0 0 0 0.507777181045084 0.996666666666669 0.55861177426195 0.447892026741861 0.439353879100279 0.50692426579249
-0.0503977505475068 4.33218276067275e-17 0.683549265444769 0.761416484141459 0.732943767532722 0.850294381204683 0.62654467861975 0 0 0 0 0.443713683292277 0.996666666666669 0.441001320584387 0.597289112708019 0.489147813768471 0.591315687991588
-0.0828609951815035 4.33218276067275e-17 0.682244334119342 0.682404712428303 0.713126231239549 0.593215781771921 0.820191464655993 0 0 0 0 0.561229817441319 0.996666666666669 0.603766705145791 0.445904880869378 0.545517647304151 0.444756258144552
-0.0756910873188892 4.33218276067275e-17 0.577513086009156 0.786938511138027 0.625061394692758 0.759908269353174 0.69984246920739 0 0 0 0 0.505021385010726 0.996666666666669 0.47369025411728 0.511136391765323 0.442130554445632 0.637925269300588
0.039051653665425 4.33218276067275e-17 0.817648164492484 0.698523413264445 0.773932870515052 0.739218585874542 0.791833648643918 0 0 0 0 0.504681650175926 0.996666666666669 0.49806807630004 0.557679145204242 0.50166722792848 0.763743642242627
-0.0599530908344357 4.33218276067275e-17 0.655029438078668 0.7388638503263 0.640518690814949 0.659132785193096 0.62798731856642 0 0 0 0 0.488268995824788 0.996666666666669 0.481958127367622 0.499589947903314 0.469051613215369 0.422668140477033
-0.0593219814968586 4.33218276067275e-17 0.677597745127925 0.735892307212226 0.736301490040372 0.673324611389763 0.678988998292995 0 0 0 0 0.575441773508317 0.996666666666669 0.382539806330918 0.511114552639598 0.594131345225479 0.449404509111615
0.0222485889517313 4.33218276067275e-17 0.718875955740183 0.622995309824162 0.634670128079451 0.773180734935229 0.6734741661691 0 0 0 0 0.445766255002443 0.996666666666669 0.615342689939858 0.496885575827393 0.421372374890943 0.56236738308152
0.00871424061628399 4.33218276067275e-17 0.702449720929712 0.669073027864747 0.697776749081353 0.715588975255657 0.725040106096495 0 0 0 0 0.58908673336102 0.996666666666669 0.583966367462497 0.568279573490446 0.520439202193416 0.478338543514146
-0.0548784710747735 4.33218276067275e-17 0.775814181956338 0.745914924649657 0.726142187416791 0.663093922220574 0.657182500848881 0 0 0 0 0.441080601163592 0.996666666666669 0.461912923615175 0.493570328139797 0.497148215227072 0.541307384360861
-0.00160079534503537 4.33218276067275e-17 0.672450212408898 0.736133119827055 0.664169725697999 0.737457658244265 0.633724387524343 0 0 0 0 0.555155679931412 0.996666666666669 0.471047127915394 0.542996465841385 0.519302326827281 0.551001786728617
0.0414238955287243 4.33218276067275e-17 0.823744861619736 0.716272902708372 0.758587205483618 0.743063472025309 0.718960385838172 0 0 0 0 0.555274015717778 0.996666666666669 0.562765015207329 0.501412016890003 0.454217020929608 0.572853663899133
0.0344877032685491 4.33218276067275e-17 0.677677022716294 0.75786958077558 0.69514313896995 0.810250052824773 0.791849520520896 0 0 0 0 0.462864347104957 0.996666666666669 0.488270807177116 0.561090125083251 0.482609809694365 0.469012688105511
0.0236894392453378 4.33218276067275e-17 0.767953086098358 0.655427076281529 0.616117865727806 0.649489453147664 0.689524071344858 0 0 0 0 0.515875739485456 0.996666666666669 0.503614141373697 0.57552866738594 0.437205111560615 0.552816477040325
-0.091415866806719 4.33218276067275e-17 0.742275315368181 0.656160516621979 0.64225259690503 0.754393735173198 0.594742024085387 0 0 0 0 0.562339463396853 0.996666666666669 0.612789684421714 0.499046235144852 0.433383768606315 0.674368789694205
0.0216433487150667 4.33218276067275e-17 0.735079692592269 0.714164771469408 0.697973948482344 0.680613260932174 0.68309231035604 0 0 0 0 0.419670727600231 0.996666666666669 0.435713366128646 0.584032421169546 0.503818046747612 0.496349497760373
-0.0600684465683166 4.33218276067275e-17 0.653588118902226 0.767587060933561 0.623889470470153 0.746056130410435 0.717537566518421 0 0 0 0 0.51178500325457 0.996666666666669 0.510354055243571 0.601640131186522 0.596513996524242 0.589838258748201
0.0727263049693594 4.33218276067275e-17 0.683861415413771 0.591717220002063 0.798015723636823 0.675589415337967 0.692532322850226 0 0 0 0 0.422528022434179 0.996666666666669 0.514270218315075 0.473044104152804 0.481209596147399 0.467494443459725
0.0125887747667403 4.33218276067275e-17 0.66558618686164 0.729659598395458 0.66739751714776 0.72981277068371 0.747974675377865 0 0 0 0 0.569077165555861 0.996666666666669 0.547670733957935 0.451736840602144 0.49146591308751 0.504419584906998
-0.0666441539526388 4.33218276067275e-17 0.613767722166983 0.693247164442563 0.740488576450162 0.712195333943534 0.759124392929416 0 0 0 0 0.469406649783111 0.996666666666669 0.526735356364759 0.452180190105604 0.449988218686506 0.535201406788904
0.024309323109446 4.33218276067275e-17 0.853950218743237 0.655406500084534 0.76517054305221 0.679066578585752 0.685983880021031 0 0 0 0 0.440309036913788 0.996666666666669 0.574166877617468 0.418087032184347 0.605227896089275 0.528533415888843
0.0472223925965048 4.33218276067275e-17 0.669966257357317 0.767472796413387 0.666406574873113 0.713610927904833 0.734933755874745 0 0 0 0 0.561450744121905 0.996666666666669 0.44437344470655 0.604129204884969 0.462546060446504 0.490489487828108
0.0501439181924661 4.33218276067275e-17 0.694060361729042 0.632222060689753 0.658177186593267 0.727011286313763 0.719909657784962 0 0 0 0 0.606696212801272 0.996666666666669 0.597200891926689 0.516244844524057 0.520459229607062 0.468543169317376
0.00522835173786091 4.33218276067275e-17 0.838701722700534 0.773746676660363 0.713628821346692 0.749756954117984 0.713756448302418 0 0 0 0 0.381153106136084 0.996666666666669 0.466206649537584 0.477277389730448 0.602365824597195 0.523016446168909
0.00654966317968621 4.33218276067275e-17 0.751571130872422 0.621815475307974 0.646821049320298 0.742272431899751 0.686975166798197 0 0 0 0 0.599809917077883 0.996666666666669 0.611563357076698 0.478631237065182 0.531407310537443 0.513950111570491
