"f=~x1" "f=~x2" "f=~x3" "f=~x4" "x1~1" "x2~1" "x3~1" "x4~1" "y1~f" "y1~1" "x1~~x1" "x2~~x2" "x3~~x3" "x4~~x4" "y1~~y1" "f~~f" "f~1"
0.751718138910815 0.690431829229261 0.693264443167404 0.718745667168043 0 0 0 0 0.703495181576731 -0.0217556457044224 0.434919839632461 0.523303889187137 0.519384411839789 0.483404665927165 0.505094529498323 1 0
0.713262512097569 0.713073693471648 0.699788006848738 0.707912020713737 0 0 0 0 0.723468497641565 -0.0438749939557544 0.491256588836265 0.491525907678702 0.510296745470671 0.498860570928993 0.476593332920257 1 0
0.680063022286651 0.689148485676465 0.707072490429969 0.734825810525256 0 0 0 0 0.667838505045249 -0.0508368501876704 0.537514285718346 0.525074364689834 0.500048493277162 0.4600310281859 0.553991731178927 1 0
0.751955444426174 0.682924758833725 0.697902608934988 0.619193762638202 0 0 0 0 0.683522599506854 -0.0431372073220237 0.434563009597835 0.533613773771898 0.512931948441738 0.616599084309946 0.532796855963392 1 0
0.606225852364873 0.701598437223643 0.712405132415719 0.734617200827599 0 0 0 0 0.650945374396271 -0.0443359102688321 0.632490215924484 0.507759632885342 0.492478927307741 0.460337568248223 0.576270119552099 1 0
0.742152357341356 0.72715576593941 0.673678324695119 0.654883969011682 0 0 0 0 0.674061506569138 -0.0475776989019883 0.449209878492669 0.47124449206107 0.546157514835978 0.571126987131506 0.545641085361744 1 0
0.695430883544883 0.693801698407846 0.67388159360328 0.686401051085535 0 0 0 0 0.703116359119109 -0.049874462841643 0.516375886211983 0.518639203286388 0.545883597802703 0.528853597068673 0.505627385539088 1 0
0.677456064290528 0.63402150572605 0.760798878633294 0.609534809882164 0 0 0 0 0.634271492986023 0.0511849574080107 0.541053280955987 0.598016730276873 0.421185066270322 0.628467315541914 0.597699673185282 1 0
0.708525381430402 0.733053384758013 0.622245632582852 0.739404492682623 0 0 0 0 0.718311135751302 -0.0488250594147133 0.497991783868904 0.46263273509482 0.612810372731566 0.453280996200753 0.484029112255675 1 0
0.73205571087241 0.661622371094052 0.754492080129577 0.684815386865464 0 0 0 0 0.626147555608101 -0.0427417021978948 0.46409443617909 0.562255838067885 0.430741701021743 0.531027885912305 0.607939238606 1 0
0.734779319761845 0.69282815060405 0.752626667307574 0.688138887927242 0 0 0 0 0.732245721888113 -0.0399659507722734 0.46009935125032 0.519989153730571 0.433553099657494 0.526464870922258 0.463816202776556 1 0
0.721500140350464 0.685234248364491 0.719572898814715 0.696731771490387 0 0 0 0 0.726784689592488 0.0369244926687554 0.479437547474261 0.530454024868351 0.482214843291388 0.514564838595867 0.471784014973951 1 0
0.644552517139891 0.684127858111737 0.750815998963989 0.739906906370906 0 0 0 0 0.648151495012412 0.0292843013068883 0.584552052648631 0.531969073755446 0.436275335699708 0.452537769904636 0.579899639513175 1 0
0.691234260456077 0.631445790068866 0.713957990976679 0.706081742896125 0 0 0 0 0.70816868869416 0.0377798416300314 0.52219519717174 0.601276214204306 0.490263987120545 0.501448572348771 0.498497108353193 1 0
0.739535913460763 0.77392774328172 0.70315828375275 0.689298009708261 0 0 0 0 0.718964389952839 0.0508249974431134 0.453086632701755 0.401035848178865 0.505568427989888 0.52486825381223 0.483090205979742 1 0
0.623371768099312 0.698845311197709 0.682110931592532 0.679338227054678 0 0 0 0 0.718050546168445 0.0377374072092344 0.611407638736738 0.511615231016977 0.534724677001968 0.538499573262207 0.484403413147198 1 0
0.778924300171172 0.691088037625046 0.70300437945129 0.714746382727263 0 0 0 0 0.722336373203057 -0.0423946763132574 0.39327693460285 0.522397324251564 0.505784842472307 0.489137608378292 0.478230163947854 1 0
0.719382026332776 0.728751808015146 0.690767828265405 0.711757770031097 0 0 0 0 0.734404746842697 0.0364831520361564 0.482489500189349 0.468920802314656 0.522839807433497 0.49340087680036 0.460649667814913 1 0
0.633281173687357 0.669849696651622 0.731012533588248 0.629219911329523 0 0 0 0 0.616514073953198 -0.0124263283382987 0.598954955053164 0.551301383895729 0.465620675736891 0.604082303186467 0.619910396617631 1 0
0.688541555128663 0.727703032178469 0.682846030379681 0.682750875953407 0 0 0 0 0.712027846671372 -0.0810761206511912 0.525910526861003 0.470448296958262 0.533721298794711 0.533851241384856 0.49301634556453 1 0
0.671506003711439 0.752179602686748 0.678465673700225 0.73074058915264 0 0 0 0 0.721270944863038 -0.0425018310889786 0.549079686979493 0.434225845302007 0.5396843296105 0.466018191364852 0.479768224096381 1 0
0.662172175388602 0.754520477809899 0.6975409998599 0.736379499385752 0 0 0 0 0.740049275108011 0.0361593108378892 0.561528010141127 0.430698848565521 0.513436553514451 0.45774523288439 0.452327070412108 1 0
0.645548247072551 0.641249526297999 0.660473409540269 0.665254957345225 0 0 0 0 0.692183375516458 -0.0247796406993125 0.583267460701557 0.588799045022592 0.563774875290252 0.557435841727602 0.520882174658642 1 0
0.63512970526989 0.6300034363734 0.644557104684217 0.682169230537973 0 0 0 0 0.702280827352221 0.0385523187754831 0.596610257483783 0.603095670157707 0.584546138801099 0.534645140907231 0.50680163953348 1 0
0.692677103709809 0.646799892286423 0.58415916628499 0.68649176734215 0 0 0 0 0.667173972515497 0.066904395211298 0.520198429996191 0.581649899338272 0.658758068445226 0.528729053371451 0.55487889039789 1 0
0.67176302284898 0.663423245909253 0.630492396661759 0.731631885949839 0 0 0 0 0.623273945076612 -0.00585440259104023 0.548734441132801 0.559869596787231 0.602479337751711 0.464714783461482 0.611529589388636 1 0
0.716437920748326 0.650229065979822 0.686241636861437 0.698168836438411 0 0 0 0 0.720756824294899 -0.00927316128370341 0.486716705713816 0.577202161755009 0.529072415837736 0.512560275826235 0.480509600232332 1 0
0.65603655937477 0.663608551362952 0.683874943127848 0.629311638352281 0 0 0 0 0.708689717091929 -0.00664192492284462 0.569616032763714 0.559623690557964 0.532315062161883 0.603966861834368 0.497758884888162 1 0
0.695733705005599 0.720894805805811 0.741778364322252 0.731741213699077 0 0 0 0 0.677139292743965 0.0217156579498803 0.515954611719183 0.480310678962203 0.449764858223404 0.464554796174202 0.541482378222203 1 0
0.687678177750299 0.628069093777458 0.64185607922256 0.627370773233293 0 0 0 0 0.663201126948774 0.0227177548663725 0.527098723846028 0.605529213441563 0.588020773565043 0.60640591289266 0.560164265213876 1 0
0.708452398049683 0.600379715536237 0.638560844227887 0.653368557330071 0 0 0 0 0.642207568955072 -0.00607187087768867 0.498095199697653 0.639544197172628 0.592240048218969 0.573109528292421 0.587569438376817 1 0
0.696425206164659 0.744780939935989 0.625787751187413 0.687965186038713 0 0 0 0 0.656076749769586 0.0404546980371342 0.514991932218512 0.445301351508065 0.608389690463801 0.526703902798719 0.569563298411777 1 0
0.708851662805743 0.710833632314206 0.655503693309288 0.684741551647534 0 0 0 0 0.724147274794559 -0.0469331412642439 0.497529320137533 0.494715547170993 0.570314908057883 0.531129007447328 0.475610724407613 1 0
0.745382102953777 0.695366122773236 0.756510542890019 0.760779939398082 0 0 0 0 0.650688903052799 -0.00589372707035238 0.444405520596205 0.516465955299317 0.427691798496249 0.421213883809451 0.576603951443945 1 0
0.688461042203109 0.751677848490986 0.654343565914252 0.672366349013748 0 0 0 0 0.686906817333935 0.0610648262778078 0.526021393368609 0.434980412087963 0.571834497746621 0.547923492713922 0.528159024300164 1 0
0.679476637101151 0.600332127493763 0.67659012330213 0.676047283129003 0 0 0 0 0.63804410196438 0.00367754444856911 0.538311499633711 0.639601336698812 0.542225805050008 0.542960070973894 0.592899723948468 1 0
0.641814387927561 0.725755364350444 0.765395671100155 0.723343533703067 0 0 0 0 0.652084991033344 -0.00591275777372145 0.58807429144917 0.473279151116554 0.414169466661144 0.47677413224996 0.574785164469044 1 0
0.750044566527333 0.750357553487672 0.670860513600474 0.656581911473191 0 0 0 0 0.684223719277579 0.0392850643475869 0.437433148222825 0.436963541923996 0.549946171291708 0.568900193526211 0.531837901977957 1 0
0.675416375097614 0.661267702941545 0.714184730456276 0.738661630815723 0 0 0 0 0.720147345155291 -0.018986185654899 0.543812720249999 0.562725025046412 0.489940170783097 0.454378995160657 0.481387801265787 1 0
0.694026952919574 0.745346202868335 0.711226426308449 0.639213963976236 0 0 0 0 0.727011969636981 -0.00916862015658778 0.518326588621172 0.444459037869755 0.494156970520512 0.591405508257787 0.471453596004557 1 0
0.699983484774188 0.665320710992328 0.691571064548403 0.738189727911011 0 0 0 0 0.634457448111992 -0.00618341735148547 0.510023121043385 0.557348351524662 0.521729462679389 0.455075925606667 0.597463746535219 1 0
0.678825329099729 0.692322831495352 0.700989449719317 0.664724024714435 0 0 0 0 0.686407020605291 0.00143750614310179 0.539196172572645 0.520689096990258 0.508613791382209 0.558141970967443 0.528845402063767 1 0
0.728087219926446 0.676372463820026 0.734105409469599 0.64256045807762 0 0 0 0 0.679640172924806 0.00136001717074957 0.469889000179779 0.542520290186027 0.461089247787473 0.587116057715079 0.53808923534674 1 0
0.657811683949975 0.6914552217594 0.690893336896683 0.727439151195013 0 0 0 0 0.681429627980198 0.00143880171799051 0.567283788458898 0.521889676301659 0.522666397031767 0.47083228130868 0.535653662110768 1 0
0.666005943455025 0.657251042686745 0.739207002508838 0.642728246291217 0 0 0 0 0.708210434622592 -0.00407443866452146 0.556436083282582 0.568021066887187 0.453573007441899 0.586900401419416 0.498437980291679 1 0
0.739053298801745 0.750296945969026 0.647608771183265 0.752795806873211 0 0 0 0 0.724174377063121 0.00307183360314097 0.453800221530258 0.437054492869553 0.580602879486501 0.433298473154111 0.475571471605241 1 0
0.698551108512187 0.731236569385164 0.71731339592172 0.675457993229956 0 0 0 0 0.643260604824207 0.0442900531511389 0.512026348796394 0.465293079593816 0.48546149203125 0.54375649938176 0.586215794281196 1 0
0.707830184018625 0.699352516871385 0.713708331273754 0.730606825301907 0 0 0 0 0.68543560968037 -0.0469570924603604 0.49897643059216 0.51090605714566 0.490620417870434 0.466213666822269 0.530178024982099 1 0
0.728202352769909 0.688178304538609 0.707612655204337 0.660582764875347 0 0 0 0 0.689588021072141 0.0780981102080733 0.469721333420368 0.526410621162366 0.499284330194668 0.563630410749642 0.524468361193808 1 0
0.693086647364094 0.725103353861465 0.705245329005892 0.701867957507189 0 0 0 0 0.667335985572834 0.0227425988238004 0.5196308992456 0.474225126218855 0.502629025915371 0.507381370224687 0.554662682359535 1 0
0.687881157684184 0.717978752565004 0.704775356081087 0.702143310252645 0 0 0 0 0.716716553201714 0.0352939694315309 0.526819512903067 0.4845065108652 0.503291697460777 0.506994771867458 0.486317382366655 1 0
0.648907858635165 0.694146414279022 0.662033668756845 0.715408778034084 0 0 0 0 0.67530016837683 0.0794301553429703 0.578918591001525 0.518160755543576 0.561711421432352 0.488190280311779 0.543969682590226 1 0
0.657800055624449 0.692286775165259 0.626397300878566 0.642792462005074 0 0 0 0 0.720093215038631 -0.0143249597856013 0.567299086820472 0.520739020931287 0.607626421452047 0.586817850789455 0.481465761655327 1 0
0.71720375736012 0.709887728073932 0.768699549511047 0.752484615088196 0 0 0 0 0.698228215629559 0.00139404713018811 0.485618770428526 0.496059413530031 0.409101002581513 0.433766904055569 0.512477358898763 1 0
0.724611038489165 0.754978885771606 0.685912862125221 0.661830483453909 0 0 0 0 0.688547748667531 0.0778450370090154 0.474938842899654 0.430006882039064 0.529523545571188 0.561980411171165 0.525901997804875 1 0
0.697092084262973 0.69706701322995 0.691264041467986 0.675177920268072 0 0 0 0 0.724635604974053 -0.0109830605012702 0.514062626057904 0.514097579066677 0.522154024973346 0.544134775982481 0.474903240003888 1 0
0.617754871853903 0.716281094502412 0.710833106485596 0.705934613219428 0 0 0 0 0.689814453329606 -0.0161669923560707 0.618378918300768 0.486941393658427 0.494716294724038 0.501656321858736 0.524156019977576 1 0
0.638730234582699 0.715349987665695 0.692021930560087 0.67127366584481 0 0 0 0 0.643118021638915 0.0192615966165765 0.59202368742993 0.48827439514669 0.521105647623891 0.549391665543271 0.586399210243248 1 0
0.7126733637268 0.675522408339992 0.729658152169741 0.730186647306627 0 0 0 0 0.763497819250828 0.0278133309404046 0.492096676634328 0.543669475830537 0.46759898097224 0.466827460095107 0.417071079999231 1 0
0.619227276101569 0.70439030721467 0.72243946060128 0.687062077935968 0 0 0 0 0.703327491201904 0.0136378508046947 0.616557580531832 0.503834295102023 0.478081225766131 0.527945701062309 0.505330440119636 1 0
0.594922106578704 0.702034813433552 0.706993794977402 0.702086132158874 0 0 0 0 0.695053377806159 0.0137768258314937 0.646067687103957 0.507147120727318 0.500159773863451 0.507075063030191 0.516900802000249 1 0
0.792212792397268 0.692409875306591 0.725512080978634 0.684697049658939 0 0 0 0 0.777348218221874 0.0271034936408012 0.372398891562124 0.520568564577911 0.473632220354052 0.531189950188344 0.395729747627278 1 0
0.792212792397268 0.692409875306591 0.725512080978634 0.684697049658939 0 0 0 0 0.777348218221874 0.0271034936408012 0.372398891562124 0.520568564577911 0.473632220354052 0.531189950188344 0.395729747627278 1 0
0.56889724202517 0.711930020875004 0.666008388400816 0.720133072737625 0 0 0 0 0.739664448064067 0.0290581104070584 0.676355928016155 0.493155645376917 0.556432826579747 0.481408357549467 0.452896504270079 1 0
0.752137069178934 0.692959708160714 0.750323315282084 0.681132641998407 0 0 0 0 0.682514044101476 0.0192590052204235 0.434289829166923 0.519806842865818 0.437014922544102 0.53605832400427 0.534174579604248 1 0
0.673899894035916 0.69938788575105 0.614912717074595 0.723427892744907 0 0 0 0 0.662645023280892 0.0837288927618555 0.545858932818381 0.510856585264675 0.621882350379939 0.476652083998663 0.560901573121066 1 0
0.705724661692031 0.704778283308493 0.771124480098208 0.698997418927338 0 0 0 0 0.738082137564136 -0.0436448828700275 0.501952701879669 0.503287571376734 0.405367036193268 0.51140260833292 0.455234758208756 1 0
0.744536897222981 0.7122477782723 0.643053611081773 0.698683182164226 0 0 0 0 0.684245444026844 0.0802641594410213 0.445664808673576 0.492703102346172 0.586482053274692 0.511841810960871 0.531808172328507 1 0
0.691538913250608 0.634947301922441 0.696659314740893 0.775737846067794 0 0 0 0 0.715942919270395 0.0289248590456319 0.521773931460168 0.596841923781413 0.514665799184749 0.3982307941781 0.487425736346585 1 0
0.734747331333482 0.711275426264918 0.674067584845936 0.723823260834318 0 0 0 0 0.771253422556884 0.0271537940776064 0.460146359098327 0.494087267991659 0.545632891059966 0.476079887075175 0.405168158194292 1 0
0.649811757479389 0.663694904105802 0.725796616153285 0.661596571892133 0 0 0 0 0.734574610036772 0.0287287666397813 0.577744679841547 0.559509074263991 0.473219271980442 0.562289976060578 0.460400142289324 1 0
0.729411059639534 0.733851703712247 0.678907955268383 0.693130641800548 0 0 0 0 0.762131007771641 0.0274494657061627 0.467959506075531 0.461461676958632 0.539083988273304 0.519569913397161 0.419156326992983 1 0
0.694588739758708 0.637528927863313 0.670429701035545 0.664458927117908 0 0 0 0 0.733683656392597 0.0289423937050511 0.517546482600409 0.593556866137454 0.550524015969389 0.558494334173318 0.461708292342389 1 0
0.719103349481744 0.727507388863058 0.712736765146327 0.743148945247644 0 0 0 0 0.745625118279575 -0.0135590264743986 0.482890372764136 0.470732999149656 0.49200630360875 0.447729645177314 0.44404318299057 1 0
0.71431932796459 0.775539430989734 0.717232413844765 0.809128635195668 0 0 0 0 0.705634165552499 0.00965598350530229 0.489747897696217 0.39853859098012 0.485577664530411 0.345310851706395 0.502080424405028 1 0
0.712394645291947 0.769155497190639 0.697177001668412 0.74075131672026 0 0 0 0 0.733404120182529 -0.0140454481716988 0.492493869359361 0.408399821141421 0.513944228344643 0.451287486777202 0.46211839649929 1 0
0.680313653149178 0.75377714744471 0.694267085233224 0.754170081377785 0 0 0 0 0.724707111142187 -0.0148552157930843 0.53717333333882 0.431820011990116 0.517993214361763 0.431227488354625 0.474799603059946 1 0
0.732388147119218 0.633411267119804 0.692512409833223 0.629072311014696 0 0 0 0 0.716315884044754 0.0260917428506187 0.463607601959278 0.598790166685685 0.520426562226982 0.604268027514629 0.486891554265183 1 0
0.661404803925502 0.725475062072386 0.701354939279659 0.711846752509719 0 0 0 0 0.734187727321779 -0.0140559165637798 0.562543685344268 0.473685934311069 0.508101249148026 0.493274200941367 0.460968381050081 1 0
0.658516244567432 0.688631669331565 0.692870509397064 0.698306589687591 0 0 0 0 0.688722268989889 0.108919779609086 0.566356355640806 0.525786423993622 0.519930457207852 0.512367906798887 0.525661636197419 1 0
