"alpha[1,1,1]" "y1~1" "y1~f" "f=~x1" "f=~x2" "f=~x3" "f=~x4" "nu[1,1,1]" "nu[2,1,1]" "nu[3,1,1]" "nu[4,1,1]" "psi[1,1,1]" "y1~~y1" "x1~~x1" "x2~~x2" "x3~~x3" "x4~~x4"
0 -0.0493307091863189 0.643755949604647 0.71167461003481 0.615243249544544 0.701477579296442 0.712315051878574 0 0 0 0 1 0.55269088554175 0.564596017803453 0.572074667693347 0.471224756831564 0.540605351755184
0 -0.0337862090153654 0.687400587000414 0.59481885495497 0.711670259905177 0.703365107334126 0.775747975282574 0 0 0 0 1 0.483221658438859 0.55172345661631 0.449358424366597 0.513859836543242 0.515452166397152
0 -0.0493263059535606 0.661374583697596 0.62386585988911 0.710213267649302 0.805145532037455 0.721145318324404 0 0 0 0 1 0.56115969739409 0.550728506200862 0.44154350249986 0.45258804678471 0.543256681665305
0 0.0227679525490983 0.759381567417461 0.729988569393529 0.760332888476499 0.599200761411004 0.697472198097915 0 0 0 0 1 0.500029517104256 0.55841053471979 0.510565511543594 0.591599583509317 0.486868885501079
0 -0.0134515370590933 0.671102302824962 0.655655749754517 0.696963079434172 0.734721958572375 0.722691627802575 0 0 0 0 1 0.64550871139214 0.543945139709263 0.527944751541477 0.501028883704483 0.480513861683654
0 0.022690074178185 0.58829563258658 0.666473643464399 0.650449757904099 0.602524117656336 0.695010032755715 0 0 0 0 1 0.597669167747979 0.559945605224392 0.516004899669598 0.578451455997894 0.468274285175375
0 0.0364108446056184 0.60941998304302 0.732635475563966 0.786305057299357 0.741855006721997 0.712335592646025 0 0 0 0 1 0.609046105441896 0.4928862616292 0.575271328817958 0.441582476431735 0.576681153487948
0 -0.0339172649337063 0.654705309075735 0.656381400664689 0.634363390759837 0.658243957042951 0.706997049433488 0 0 0 0 1 0.489415561235836 0.570640003925149 0.510268961585183 0.6246409456423 0.400598155194157
0 -0.0465415843875079 0.666515985302327 0.636063223257674 0.709807339674955 0.746413330357117 0.659058324419415 0 0 0 0 1 0.534008331432211 0.523630786729506 0.487608225463147 0.487385661604745 0.62602047145634
0 0.0444326799528407 0.699629044269184 0.640757091249515 0.715704635848345 0.704106762602215 0.672092701255556 0 0 0 0 1 0.499082095110158 0.498330256976479 0.506593710539003 0.46611642164665 0.677786828657055
0 -0.0511698036474379 0.698833331391659 0.714495632532733 0.692913824993129 0.713307009915883 0.785225302179556 0 0 0 0 1 0.469469347401696 0.536464228148172 0.529581258947354 0.517043357758269 0.437384860124521
0 0.000665325045601406 0.74661031586283 0.695870367508589 0.783448054913622 0.72758564259715 0.692003945770567 0 0 0 0 1 0.498933090722988 0.565467005871363 0.464708619320222 0.541903643896816 0.535476688573649
0 0.000668841723782287 0.689596252453891 0.676708573224938 0.627999425265306 0.703425749688302 0.644363088319746 0 0 0 0 1 0.510190266633639 0.475198854345786 0.546411139389766 0.440321233804449 0.555055362674104
0 -0.0445813754260617 0.654707242787473 0.651903964618174 0.68108196234726 0.673528592956059 0.681523084179234 0 0 0 0 1 0.46597274457756 0.611264060119337 0.548618100249989 0.517970955410257 0.524493825776321
0 0.000676040620067445 0.713210179487397 0.704017979892187 0.630351647341268 0.733101451119244 0.761790685539626 0 0 0 0 1 0.527870289797372 0.480770106784586 0.537352889641514 0.479316995828566 0.502418859140736
0 0.0197957449035983 0.866809067963527 0.716390602456897 0.740733736478894 0.685662743252866 0.666616661013375 0 0 0 0 1 0.452641186154855 0.456921306681258 0.484174591025947 0.567168739363499 0.594597091125225
0 0.0201652279859759 0.671285803670772 0.665914029468032 0.703085704154985 0.78207755396384 0.740312323112312 0 0 0 0 1 0.566329019727056 0.511471214406875 0.530365999351521 0.475430079891485 0.424923555035031
0 0.000669338601769404 0.787612856617481 0.823004318476996 0.817070043720921 0.684943961643414 0.786897479389037 0 0 0 0 1 0.530437007270944 0.556303078854049 0.48181788832516 0.564142410655146 0.552144444020417
0 0.0240698164186187 0.780620419835315 0.61765211629693 0.704458944812333 0.760496111772002 0.652934588385493 0 0 0 0 1 0.502103338009502 0.516754439140943 0.486154666028424 0.469200877848957 0.499235103991952
0 -0.0452383289815945 0.619374732512211 0.577189109448645 0.629726455593735 0.672761188988874 0.731985859137207 0 0 0 0 1 0.494769972821175 0.579168664677541 0.525015255941905 0.447478003716156 0.508786822907749
0 -0.0422290115330608 0.750063691745212 0.808545749675102 0.73206854045142 0.697345961387757 0.762053836313995 0 0 0 0 1 0.406853162298649 0.44224930789018 0.51377716234025 0.518802175642231 0.548936589770589
0 0.000677578593753947 0.683699130685382 0.633780522407491 0.645439326559372 0.642147463570498 0.678922893666826 0 0 0 0 1 0.521194548644515 0.637982027991732 0.507884223582795 0.457468429998327 0.525527677166893
0 -0.00286493880911885 0.802613365312163 0.769039143282811 0.828832758380092 0.841857090170086 0.778429392144929 0 0 0 0 1 0.486246863328313 0.463326853740819 0.488908018644537 0.53406901236719 0.489524032274028
0 0.000671980399512259 0.724135465583069 0.717661524565278 0.651838079197803 0.719796625953534 0.742031985094001 0 0 0 0 1 0.513512261901061 0.544247307032184 0.482717581343275 0.610684168335907 0.450712933841825
0 -0.00935592295772609 0.737746361246749 0.748656552732756 0.801977715322126 0.730468471088029 0.777710186708023 0 0 0 0 1 0.594977665604418 0.465095170580531 0.539964232102675 0.470405078393936 0.50337798411375
0 -0.00288575592762401 0.705016634192275 0.60410251610192 0.648945605251047 0.681488619354435 0.598240026176575 0 0 0 0 1 0.470669573386366 0.630481842561641 0.505484834496346 0.524095466882152 0.587774801120253
0 0.00531529228797824 0.696647800614555 0.718564253830296 0.661341533786913 0.72678830033447 0.782924230012914 0 0 0 0 1 0.540592667440849 0.471511091151722 0.554496257448986 0.420421093433059 0.417457020384331
0 -0.0495139508431812 0.743269405230498 0.693521994621224 0.819944824835684 0.632037385410744 0.601606430528255 0 0 0 0 1 0.487094127586564 0.512999932050452 0.477118450389071 0.531130980328049 0.554414419028814
0 -0.0214954390978587 0.662054349259326 0.729997803542756 0.686486900361441 0.67698897811023 0.770330536097504 0 0 0 0 1 0.498550160718669 0.538353634722843 0.637095628082173 0.432557662016058 0.477035943943996
0 -0.00812230307281426 0.687214043183641 0.755345180244875 0.691751072381977 0.722317911434457 0.687972576956694 0 0 0 0 1 0.493523585797842 0.529032784193699 0.562618494272842 0.441268418840487 0.448494962312968
0 -0.0506144337293623 0.710785259277053 0.70680063909189 0.670326519148864 0.695327437652057 0.711767467187264 0 0 0 0 1 0.52953303336802 0.487971562438536 0.549495001383572 0.493985552927458 0.467147805067302
0 -0.0507226019619522 0.709098827692763 0.694806055957307 0.602710945605047 0.688462882844568 0.700616229649003 0 0 0 0 1 0.518576335063951 0.561223941340487 0.539202779983398 0.539311626430067 0.512805414845359
0 -0.0304074950441369 0.791001177664912 0.714045063360778 0.769747603462638 0.707132972473594 0.687745150514489 0 0 0 0 1 0.47920740125978 0.531909607625586 0.49959071198579 0.433087810132479 0.556673228516709
0 0.0374965712071542 0.805362209618208 0.643311163719834 0.668700243700935 0.741822444626014 0.718306641400082 0 0 0 0 1 0.534287160062965 0.512480261570789 0.4589076434518 0.477493964607165 0.494493458079409
0 -0.0209452793550139 0.677291003136515 0.744112069719011 0.666252593643224 0.68437703580164 0.733862139856907 0 0 0 0 1 0.468167243351345 0.426163114232838 0.487293007142492 0.506153116729464 0.503952175734902
0 -0.0447271507045969 0.737519976793037 0.70374841778671 0.692178061482688 0.717368020114268 0.719026138952561 0 0 0 0 1 0.495286270061517 0.47823840971286 0.46314101664292 0.536258059758512 0.514647613150725
0 -0.0517460051310603 0.679781980614773 0.681617608974929 0.713088000542938 0.694068978800008 0.744524069777852 0 0 0 0 1 0.573983844363601 0.539974550747042 0.562187856069857 0.481825199400644 0.472254174505863
0 -0.0433032622545984 0.686153792071712 0.763515840320521 0.678384063738613 0.683198020239451 0.601296262289069 0 0 0 0 1 0.536906710966171 0.448027470159321 0.526541479635363 0.491545025182999 0.581469230421165
0 -0.0449132728270842 0.659422283618726 0.582652259621836 0.722570089327756 0.715200170305741 0.743518549820623 0 0 0 0 1 0.591376753599377 0.584256800673349 0.538568446427822 0.496350874495652 0.471560966738853
0 -0.0469399585650503 0.665026260598081 0.710665169415207 0.75086062839715 0.651769952798254 0.656123560016577 0 0 0 0 1 0.531111372444307 0.411901351525423 0.502469896625255 0.51121246577024 0.573291138159284
0 -0.0502365480237776 0.708220935698947 0.709230793342172 0.652637093962937 0.660384528470206 0.672970401312521 0 0 0 0 1 0.512995675774628 0.537072818931364 0.458921212646389 0.524235753305489 0.508360162362897
0 0.0460852882701059 0.57107763835311 0.64821777223478 0.648590593383988 0.743620416675545 0.621539893934601 0 0 0 0 1 0.48453253353487 0.495358515713226 0.625815978050171 0.402379500273973 0.65346704353957
0 -0.0500647955954102 0.736550054754439 0.723858132329814 0.760721770138299 0.620486260850409 0.742772424109598 0 0 0 0 1 0.508921521851149 0.519778448405468 0.498215050142977 0.609349883933023 0.457419721743085
0 -0.0426712923869322 0.625116082158099 0.741463861587272 0.703449796307632 0.758518545532573 0.684274333648476 0 0 0 0 1 0.605937931792324 0.476099881409762 0.635594056228817 0.435351409890158 0.530189117239659
0 -0.0410417222017713 0.751955725322483 0.73389490073795 0.735308613250014 0.736300029322785 0.716115009993781 0 0 0 0 1 0.489121519694854 0.458992418290549 0.585709867457757 0.414947093045566 0.570141624183783
0 0.0384498437060088 0.756808169943996 0.714924320378281 0.708181043952049 0.733143170413315 0.718186296419678 0 0 0 0 1 0.511567923830582 0.470738095192633 0.566576062954886 0.500574318302563 0.546742840346329
0 0.0291072120230184 0.644231965470352 0.652941211597935 0.702914691788096 0.724565945008758 0.751226486492663 0 0 0 0 1 0.572907257964679 0.599866672328547 0.561587038278377 0.40630246851303 0.466490123818724
0 0.0388254491483919 0.727768201905923 0.674062028758159 0.618660832395844 0.747107199522008 0.688683788386696 0 0 0 0 1 0.52647209191828 0.496571841104051 0.577174483468012 0.536846984851103 0.477041491932477
0 0.0498010919751571 0.704480344558395 0.77196427392273 0.791937650761678 0.720923942139821 0.70023021816348 0 0 0 0 1 0.46382188113779 0.493693165474871 0.419917860338277 0.531438052376195 0.541649010277168
0 0.0386228868931779 0.734899058498701 0.615122561547335 0.703644268123773 0.68185023859081 0.695565794700646 0 0 0 0 1 0.5074024300289 0.595332941504031 0.518665859785919 0.534316026923093 0.564533463355152
0 -0.0429898869207583 0.732477794459287 0.818495794553672 0.716509043158055 0.705914210256659 0.706053096211004 0 0 0 0 1 0.491752892847231 0.434251048017892 0.561535923209941 0.509980532405156 0.477311444136527
0 0.0382755705397095 0.770486077097098 0.756181627558324 0.724058914532129 0.723251673216019 0.731880567391105 0 0 0 0 1 0.507025033446812 0.533115051159803 0.462900893092139 0.573169846652613 0.521694088142134
0 -0.011644346802585 0.577717205786341 0.59317415105894 0.664831748200218 0.694990773388244 0.604133959914174 0 0 0 0 1 0.544344117023186 0.525491193213838 0.54307255236706 0.420862943503496 0.55687496894644
0 -0.0824379558189775 0.723987774628606 0.719442211452267 0.716399525011791 0.689708423987428 0.698619934623259 0 0 0 0 1 0.509717830591975 0.574173814610469 0.455946734993282 0.544502674092164 0.558956064486572
0 -0.0433345305959989 0.735402146856622 0.651844420126777 0.787990800551323 0.659233874559875 0.785084183794017 0 0 0 0 1 0.498751703137033 0.517396494750811 0.476557006948818 0.509522162401743 0.537909066532262
0 0.0381336172449259 0.780456129981961 0.6816874158062 0.786444080839273 0.738941595714593 0.781307106497441 0 0 0 0 1 0.503069857878068 0.595113939521538 0.467915406215496 0.576192410645321 0.515304577591213
0 -0.0241384603260728 0.674272930387354 0.605795415122486 0.603290726251615 0.617264972932865 0.64441488379435 0 0 0 0 1 0.494274967233535 0.513644096034257 0.521154246888685 0.492422976362749 0.523057911607889
0 0.0385477977637096 0.702198471219319 0.600412825990989 0.617706059000166 0.618712473339205 0.66809109130286 0 0 0 0 1 0.506682781736872 0.533170101190495 0.579781156814974 0.538609165626147 0.512805568403655
0 0.0625877292036223 0.62412796336665 0.667089943588955 0.625545717371177 0.575244992727209 0.678200974432759 0 0 0 0 1 0.485587271545026 0.482476494202434 0.544051346841286 0.638806387310704 0.516035200580063
0 -0.00557085808731906 0.593087107275339 0.65208079991527 0.638959653610773 0.638859520484705 0.714047089453665 0 0 0 0 1 0.553728016325879 0.51705037359278 0.519340732866232 0.618576180051059 0.442644370924714
0 -0.00935835423667694 0.727378449904432 0.722395165530978 0.634122214796172 0.69096072344984 0.687642112974821 0 0 0 0 1 0.48937908305644 0.49484454270247 0.548960538181723 0.536373993253436 0.497220421763315
0 -0.00677905044798355 0.723320934810536 0.638097430819317 0.6629377836437 0.647181794408688 0.608291946113411 0 0 0 0 1 0.518523958715116 0.538889984645287 0.558492940231736 0.476725030574807 0.564294368576999
0 0.0222151998080431 0.692716044842062 0.70979459566854 0.738257489069003 0.775397957655168 0.750139278136356 0 0 0 0 1 0.566681181206256 0.537020405950621 0.503725773477832 0.491458104161893 0.488208939927353
0 0.0223521347629815 0.652527551763622 0.669271123747169 0.616194084710102 0.604756681991858 0.612319065800807 0 0 0 0 1 0.542278762815135 0.499258713840223 0.582847991234514 0.522009855461968 0.577657513380189
0 -0.00558915340355113 0.591151671719654 0.696202013818077 0.58381203695577 0.614410288584876 0.647732482063318 0 0 0 0 1 0.497858817243706 0.481018253700176 0.60473434060091 0.548289793630814 0.56326468119003
0 0.0360880222611567 0.585259895623964 0.671419713878091 0.727867325881152 0.633944080073435 0.653760688825785 0 0 0 0 1 0.453242089141146 0.478673780923112 0.425305847651165 0.624352177675456 0.475632166940641
0 -0.0500124089852255 0.771658335602468 0.707545640053833 0.735708198101348 0.652639933824179 0.664962144639727 0 0 0 0 1 0.540067373290832 0.495697664662822 0.529945018714909 0.565342618532764 0.500887853425545
0 -0.00565630751612441 0.624476920811375 0.822575737705298 0.699149295965491 0.762223811481775 0.789297279375475 0 0 0 0 1 0.531084466084332 0.541219349260132 0.522100958738864 0.434176162871179 0.4533835770543
0 0.0600635439129782 0.675643579159004 0.660048983195284 0.812576065544249 0.689247985238579 0.698520830106478 0 0 0 0 1 0.510980537965036 0.483500580833383 0.50831654820317 0.634467951569604 0.591380098807479
0 0.00374300637588764 0.64940157084421 0.684955572233855 0.53444149856281 0.627667382970061 0.631513349693708 0 0 0 0 1 0.614195345420657 0.547027810718108 0.506904955988918 0.466646482483739 0.473782287663308
0 -0.005665648926779 0.624832738123733 0.630746439458397 0.809893758612933 0.798694537270684 0.774414845281505 0 0 0 0 1 0.527745689104858 0.567966749868005 0.589376707752141 0.450990614153945 0.546475651865521
0 0.0358635344143385 0.624631302275706 0.82075130996954 0.722612827907408 0.692024862582811 0.657314863929153 0 0 0 0 1 0.443231402870135 0.523794243088486 0.405247196921001 0.585192993493866 0.570171046486206
0 -0.0193425176126144 0.733663041146417 0.702145562007514 0.66868725287263 0.705442420248492 0.763174779872913 0 0 0 0 1 0.49962669674624 0.587706509381711 0.575423632537692 0.478018903162873 0.48503735385041
0 -0.0092379333110667 0.732508052155272 0.672708188101499 0.733479781752085 0.708259673392253 0.626705159887193 0 0 0 0 1 0.478608752416547 0.486972281115466 0.430419510600663 0.490042995237972 0.568485508487923
0 -0.00571564379400625 0.586460943800143 0.713348585808458 0.664986601214417 0.681921534756832 0.711414547513523 0 0 0 0 1 0.51048707143512 0.529685258938092 0.556788715324708 0.507271596206777 0.422662141681862
0 0.00141414849140319 0.675253777060761 0.664075952251572 0.64090948458079 0.714784854040553 0.669168210588444 0 0 0 0 1 0.511798894361851 0.516019638859191 0.446225693221356 0.528829716861356 0.565630127076948
0 0.00139586708984146 0.69755542115474 0.724591101100017 0.681309500115412 0.766984859294852 0.633487183291295 0 0 0 0 1 0.566831082477693 0.465387221883046 0.550469217341773 0.503317149078702 0.5706523776229
0 0.00143807719504953 0.681086487301426 0.675174562901106 0.65838686201545 0.733806434148821 0.72332163455947 0 0 0 0 1 0.535114330460517 0.597625817004146 0.473165309704685 0.589611033321242 0.465517271635767
0 -0.00431184917980627 0.74947663545607 0.655956682511794 0.673140136134661 0.695544160071129 0.63505207434838 0 0 0 0 1 0.558216516184598 0.539770812452363 0.595816941990249 0.401572971138805 0.572965287514729
0 0.00324379143421129 0.764712853844268 0.753835042572749 0.78501790803143 0.640241519580299 0.732846183196896 0 0 0 0 1 0.530305664335869 0.472134599499546 0.478440967465925 0.567468044433554 0.410637338604668
0 0.0449931727303552 0.653472584571601 0.704103545984889 0.746965473815757 0.743182274666174 0.688707213287847 0 0 0 0 1 0.604976284276567 0.520198386688657 0.485525277296557 0.521107818686534 0.565297459274949
0 -0.0446091808015193 0.651162996640882 0.692656591510786 0.71429732593644 0.694523424740253 0.741137220784975 0 0 0 0 1 0.478484443996794 0.477812842301443 0.532974972417065 0.464598583605075 0.479749796924939
0 0.0802554480767007 0.708636809162496 0.759617649919217 0.734592554657741 0.750172753453261 0.645407422554375 0 0 0 0 1 0.553843791536684 0.511123941034021 0.599812806355742 0.561150463660462 0.538031684794962
0 0.0226515647421163 0.664664772881089 0.668116461547668 0.734752227356969 0.698553443054738 0.73700719918495 0 0 0 0 1 0.550231161475821 0.482863356126864 0.486930025896314 0.493135653529199 0.559457557995764
0 0.0345732077659848 0.702080006932463 0.726251379603914 0.751143191206949 0.741663212720866 0.678508489229635 0 0 0 0 1 0.466657375752768 0.5872309895498 0.53030033684757 0.557354899174244 0.473437361622053
0 0.0810980623613084 0.689480398611269 0.635082990146645 0.681868461326512 0.676494044580774 0.774883903469026 0 0 0 0 1 0.567054534440904 0.554513840835199 0.499992574791789 0.586517610468213 0.572735203649427
0 -0.0146733214327135 0.737604807547067 0.620913509767869 0.647903280153982 0.630230239876088 0.61965176293142 0 0 0 0 1 0.505167553423967 0.505459648829094 0.45610875533236 0.615085331602267 0.545327181471705
0 0.00144905992678684 0.725782152633636 0.739997932026874 0.745595789157866 0.852389532628517 0.808949649064696 0 0 0 0 1 0.553722871565619 0.516977170075503 0.547219105275788 0.503029559883411 0.501307433678476
0 0.0800354452263225 0.707922145605835 0.754714211018277 0.77821226537101 0.661404034743175 0.663031314230068 0 0 0 0 1 0.555914103414298 0.515220166834098 0.456879778973212 0.492358071925182 0.564021585190662
0 -0.0114662038523406 0.756512227564957 0.737427931029048 0.720899652758853 0.691076157561936 0.652716428309871 0 0 0 0 1 0.517604088210881 0.575274196053173 0.549852404465116 0.521870223127377 0.508532960714821
0 -0.0161568278754041 0.6893807544993 0.586621009503022 0.693938352414843 0.695410905656941 0.719117160601109 0 0 0 0 1 0.523497134418636 0.557618973892524 0.4570371454411 0.473482482983497 0.520567009462813
0 0.0185804271945099 0.620374718482863 0.610767027572895 0.700379332070386 0.693043248943122 0.664604198717018 0 0 0 0 1 0.545657588856765 0.541321532046374 0.468051289600479 0.522644926908698 0.53852889173191
0 0.0275237374889176 0.755548251140722 0.683392335523549 0.707379324646266 0.768667827894188 0.788147723287396 0 0 0 0 1 0.408431175243797 0.452490624283581 0.596156322990029 0.518933952814749 0.543880980083117
0 0.0135745860126369 0.70006481674413 0.621626103007516 0.656821726550212 0.677332991300435 0.638340115769219 0 0 0 0 1 0.500652947524993 0.621343802816259 0.438082599559325 0.420245652295463 0.455723660289314
0 0.0138932348226251 0.700926317152458 0.584624496521281 0.680179044008212 0.664808809681376 0.678510666928283 0 0 0 0 1 0.525672941035527 0.623895458238449 0.476061609859051 0.442253305217981 0.473592507513971
0 0.0272428960271359 0.781346381634655 0.869157662916183 0.713050981804916 0.721248466966872 0.700073344353109 0 0 0 0 1 0.399810958684353 0.4482515548177 0.552068028431584 0.468081792268767 0.555315787814155
0 0.0272428960271359 0.781346381634655 0.869157662916183 0.713050981804916 0.721248466966872 0.700073344353109 0 0 0 0 1 0.399810958684353 0.4482515548177 0.552068028431584 0.468081792268767 0.555315787814155
0 0.0277670741278397 0.706801552868137 0.545172571903873 0.700887465562242 0.675067264850551 0.71125577455674 0 0 0 0 1 0.413546613543893 0.621120180766175 0.477975880652285 0.571672685950789 0.46961258067556
0 0.0200536824931304 0.710676370916545 0.805019596509037 0.721877192585926 0.759654670913843 0.667190028784548 0 0 0 0 1 0.579166967606043 0.497506290733922 0.564095540958641 0.447952338792097 0.514336981001004
0 0.0821369618903002 0.65004620542188 0.625746356077098 0.67667740081402 0.608666038067567 0.73456146716016 0 0 0 0 1 0.53977557885548 0.470637256926784 0.478218232502593 0.609311565364156 0.4914363568092
0 -0.0484117008991446 0.81869418206858 0.721984010851908 0.720183432140168 0.794784747341678 0.736034420380202 0 0 0 0 1 0.560104977659271 0.52534834364708 0.52552990104764 0.430624263789278 0.567032619878735
0 0.0792101097098683 0.675259755628161 0.751210382020929 0.697566205725966 0.65400165763423 0.666564959989216 0 0 0 0 1 0.517932200631924 0.453689840969134 0.472600259391677 0.606621868502869 0.465865060568926
0 0.0277480280757429 0.68681421033733 0.67361525981033 0.642887848370262 0.696796510334948 0.815359393153149 0 0 0 0 1 0.448569978798132 0.495077244428482 0.611863281144259 0.514868529073784 0.439949711707361
0 0.0273381471335483 0.776489630983142 0.78487454068247 0.774684619044855 0.698788135486566 0.717577147246105 0 0 0 0 1 0.410688384564333 0.525073909582246 0.586108365858606 0.586387496605237 0.467898832653097
0 0.0278329798556737 0.711669964116442 0.648712638428345 0.691742207838964 0.716256775755584 0.63359243575103 0 0 0 0 1 0.432136446644041 0.575791889251264 0.60779723439778 0.460861078385265 0.515696063629236
0 0.0270112785672231 0.749964796255267 0.740311880244501 0.747416919680152 0.675974502204673 0.674343866538338 0 0 0 0 1 0.405880810277258 0.482051039375797 0.478679552425872 0.534435460812329 0.491786520729755
0 0.0273598308110874 0.693566016423105 0.726133081412917 0.62626724104249 0.678079130718 0.655403322226945 0 0 0 0 1 0.412596553194458 0.5656220482888 0.572772201470717 0.563158357986683 0.543375142837821
0 -0.0141712488559603 0.779291870573867 0.786820005462193 0.753367445041281 0.757674792370692 0.77484414089678 0 0 0 0 1 0.485047688014863 0.57811829221297 0.504793234440299 0.556004134490379 0.486735279949406
0 0.00987629537635668 0.721733984199394 0.756709589487927 0.852483751159951 0.805578795453502 0.889386271530738 0 0 0 0 1 0.525252827462391 0.549599403838782 0.481542733084987 0.612568890837408 0.417211169874251
0 -0.0144380651719806 0.753905205099177 0.684900011941381 0.785566692716418 0.731103649028862 0.772987547501261 0 0 0 0 1 0.488314983435545 0.455212190006902 0.426013507692364 0.565181310089848 0.491420673429184
0 -0.0157682993266637 0.769251609119784 0.737721872302519 0.816165238420934 0.71084306902945 0.769444358068325 0 0 0 0 1 0.534961007749006 0.631657112841577 0.506259305641474 0.543023200216272 0.448871753327657
0 0.0263142874275606 0.722425564654599 0.704908704759288 0.584957370290417 0.691905674001483 0.633547500404222 0 0 0 0 1 0.495232673723875 0.42947083997277 0.510683146711681 0.519515031650925 0.612896074369233
0 -0.0142532476264655 0.74449499143976 0.644685755131176 0.760787152074205 0.744670921004755 0.704544960586871 0 0 0 0 1 0.47400230846318 0.5344630829904 0.520920983471834 0.572800427376224 0.483206548471464
0 0.10675576269882 0.675038742986439 0.677466258049747 0.665252106903914 0.650877444583094 0.702842849264533 0 0 0 0 1 0.504981455766011 0.599421245960294 0.490690785496755 0.458817050547741 0.519046300128786
